ID,MEMBER ID,PROJECT,YEAR,JANUARY,FEBRUARY,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPTEMBER,OCTOBER,NOVEMBER,DECEMBER,TOTAL,JAN PAYED DATE,JAN CON NO,JAN REMARKS,FEB PAYED DATE,FEB CON NO,FEB REMARKS,MAR PAYED DATE,MAR CON NO,MAR REMARKS,APR PAYED DATE,APR CON NO,APR REMARKS,MAY PAYED DATE,MAY CON NO,MAY REMARKS,JUN PAYED DATE,JUN CON NO,JUN REMARKS,JULY PAYED DATE,JUL CON NO,JUL REMARKS,AUG PAYED DATE,AUG CON NO,AUG REMARKS,SEP PAYED DATE,SEP CON NO,SEP REMARKS,OCT PAYED DATE,OCT CON NO,OCT REMARKS,NOV PAYED DATE,NOV CON NO,NOV REMARKS,DEC PAYED DATE,DEC CON NO,DEC REMARKS,NOT COUNTED,NOTES,Date Created,Created by,Date Updated,Updated By,JANUARY PENALTY,FEBRUARY PENALTY,MARCH PENALTY,APRIL PENALTY,MAY PENALTY,JUNE PENALTY,JULY PENALTY,AUGUST PENALTY,SEPTEMBER PENALTY,OCTOBER PENALTY,NOVEMBER PENALTY,DECEMBER PENALTY,TOTAL PENALTY,JANUARY_PAYMENT_DATE,FEBRUARY_PAYMENT_DATE,MARCH_PAYMENT_DATE,APRIL_PAYMENT_DATE,MAY_PAYMENT_DATE,JUNE_PAYMENT_DATE,JULY_PAYMENT_DATE,AUGUST_PAYMENT_DATE,SEPTEMBER_PAYMENT_DATE,OCTOBER_PAYMENT_DATE,NOVEMBER_PAYMENT_DATE,DECEMBER_PAYMENT_DATE,FLAG_PAYMENT_MISSING_DATE,FLAG_MULTIPLE_RECEIPTS,FLAG_INVALID_YEAR
343,1812,RIZAL,2024,20366.0,20366,20366,20366,0,0,0,0,0,0,0,0,81464.0,,382,"feb 16,2024 receipt / ok",,525,"april 15 , 2024 receipt / ok",,526,"april 15,2024 receipt / ok",15,524,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-22,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2024-04-15,,,,,,,,,True,False,False
344,1671,RIZAL,2023,0.0,0,0,8483,0,0,0,3249,0,2166,0,0,13898.0,,,,,,,,,,22,"654, 655",,,,,,,,,,,26,831,,,,,16,896,sept-oct,,,,,,,0,,,,2024-11-14,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2023-04-22,,,,2023-08-26,,2023-10-16,,,False,True,False
345,1671,RIZAL,2025,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
346,1730,RIZAL,2024,4700.0,2350,2350,2350,2250,2300,0,4100,0,4500,0,0,24900.0,,"186,277",JAN. 11 & JAN. 19,8,357,,12,471,,12,513,,14,619,,27,851,,,,,,"884,941",AUG.2 & AUG. 27,,,,18,1141,,,,,,,,0,,,,2024-11-19,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2024-02-08,2024-03-12,2024-04-12,2024-05-14,2024-06-27,,,,2024-10-18,,,True,True,False
347,1812,RIZAL,2023,0.0,0,0,0,20374,20366,20366,20366,20366,40732,0,20366,162936.0,,,,,,,,,,,,,26,706,ok,,879,"oct.9,2023 receipt / ok",,880,"oct.9,2023 receipt / ok",,881,"oct.9,2023 receipt / ok",,882,"oct.9,2023 receipt / ok",31,"380,383","feb.16,2024 receipt / ok",,,,19,381,"feb.16,2024 receipt / ok",0,,,,2024-11-22,,20366,20366,20366,20366,20366,20366,20366,20366,20366,20366,20366.0,20366.0,244392.0,,,,,2023-05-26,,,,,2023-10-31,,2023-12-19,True,True,False
348,1663,RIZAL,2025,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
349,1663,RIZAL,2024,0.0,5000,0,0,0,0,0,0,0,0,0,0,5000.0,,,,22,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2024-02-22,,,,,,,,,,,False,False,False
350,1678,RIZAL,2022,,1000,0,0,1000,0,2000,2000,2000,2000,5000,2000,,,,,13,93,,,,,3,211,,28,320,ok,,,,10,357,ok,11,393,ok,7,417,ok,10,474,ok,7,512,ok,14,551,ok,0,,,,2024-11-15,,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000.0,2000.0,24000.0,,2022-02-13,,2022-04-03,2022-05-28,,2022-07-10,2022-08-11,2022-09-07,2022-10-10,2022-11-07,2022-12-14,False,False,False
351,1701,RIZAL,2022,450.0,500,0,0,0,0,500,500,500,500,500,500,3950.0,23,64,ANG 50 NA SA PROCESSING FEE,13,80,,,,,3,208,,,,,,,,10,358,,11,387,,7,424,,8,462,,7,509,,14,552,,0,,,,2024-11-18,,500,500,500,500,500,500,500,500,500,500,500.0,500.0,6000.0,2022-01-23,2022-02-13,,2022-04-03,,,2022-07-10,2022-08-11,2022-09-07,2022-10-08,2022-11-07,2022-12-14,False,False,False
352,1759,RIZAL,2022,50.0,500,500,500,0,0,500,500,500,500,0,500,4050.0,23,53,SOBRA SA PROCESSING FEE 2018,13,81,,28,203,,27,233,,,,,,,,10,349,,10,374,,7,425,,3,459,,,,,14,553,,0,,,,2024-11-20,Anna,500,500,500,500,500,500,500,500,500,500,500.0,500.0,6000.0,2022-01-23,2022-02-13,2022-03-28,2022-04-27,,,2022-07-10,2022-08-10,2022-09-07,2022-10-03,,2022-12-14,False,False,False
353,1758,RIZAL,2022,0.0,0,0,0,0,0,0,500,500,500,0,500,2000.0,,,,,,,,,,29,240,,,,,,,,,,,10,373,OK,7,422,OK,3,460,OK,,,,14,554,OK,0,,,,2024-11-20,Anna,500,500,500,500,500,500,500,500,500,500,500.0,500.0,6000.0,,,,2022-04-29,,,,2022-08-10,2022-09-07,2022-10-03,,2022-12-14,False,False,False
354,1660,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,3125,3125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,555,,0,,,,,,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125.0,3125.0,37500.0,,,,,,,,,,,,2022-12-14,False,False,False
355,1659,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,3125,3125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,556,,0,,,,,,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125.0,3125.0,37500.0,,,,,,,,,,,,2022-12-14,False,False,False
356,1674,RIZAL,2022,0.0,0,0,0,0,500,0,1000,500,500,0,500,3000.0,,,,,,,,,,,,,,,,12,337,,,,,10,371,,7,423,,28,480,,,,,14,557,,0,,,,2024-11-14,,500,500,500,500,500,500,500,500,500,500,500.0,500.0,6000.0,,,,,,2022-06-12,,2022-08-10,2022-09-07,2022-10-28,,2022-12-14,False,False,False
357,1748,RIZAL,2022,0.0,0,0,0,0,0,0,0,1000,2000,0,1000,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,15,431,,25,483,,,,,14,558,,0,,,,2024-11-20,Anna,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,,,,,,,,,2022-09-15,2022-10-25,,2022-12-14,False,False,False
358,1682,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,3125,3125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,559,,0,,,,,,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125.0,3125.0,37500.0,,,,,,,,,,,,2022-12-19,False,False,False
360,1777,RIZAL,2022,1000.0,1000,0,2000,1000,0,0,0,0,0,0,1000,6000.0,23,52,ok,15,94,ok,,,,29,259,,8,294,ok,,,,,,,,,,,,,,,,,,,21,561,ok,0,,,,2024-11-20,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,2022-01-23,2022-02-15,,2022-04-29,2022-05-08,,,,,,,2022-12-21,False,False,False
361,1705,RIZAL,2022,0.0,0,0,2000,0,0,500,500,500,500,0,1000,5000.0,,,,,,,,,,27,"235, 241",,,,,,,,10,361,,10,375,,7,420,,3,458,,,,,19,599,,0,,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,,,,2022-04-27,,,2022-07-10,2022-08-10,2022-09-07,2022-10-03,,2022-12-19,False,True,False
362,1704,RIZAL,2023,1000.0,0,0,0,0,0,0,0,0,0,0,0,1000.0,4,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-04,,,,,,,,,,,,False,False,False
363,1703,RIZAL,2023,1000.0,0,0,0,0,0,0,0,0,0,0,0,1000.0,4,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-04,,,,,,,,,,,,False,False,False
364,1815,RIZAL,2023,1500.0,3000,2500,0,4000,0,0,0,0,0,0,0,11000.0,16,573,OK,17,769,OK,13,801,OK,,,,15,679,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-22,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-16,2023-02-17,2023-03-13,,2023-05-15,,,,,,,,False,False,False
365,1815,RIZAL,2022,0.0,0,0,0,0,0,1000,0,1000,500,500,500,3500.0,,,,,,,,,,,,,,,,,,,10,355,OK,,,,7,415,OK,3,456,OK,4,506,OK,10,539,OK,0,,,,2024-11-22,Anna,500,500,500,500,500,500,500,500,500,500,500.0,500.0,6000.0,,,,,,,2022-07-10,,2022-09-07,2022-10-03,2022-11-04,2022-12-10,False,False,False
366,515,RIZAL,2023,4375.0,0,0,0,0,0,0,0,0,0,0,0,4375.0,30,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-30,,,,,,,,,,,,False,False,False
367,1762,RIZAL,2023,12000.0,0,0,0,0,0,0,0,0,0,0,0,12000.0,30,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-30,,,,,,,,,,,,False,False,False
368,1897,RIZAL,2023,750.0,0,0,0,0,0,0,0,0,0,0,0,750.0,30,584,DP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-30,,,,,,,,,,,,False,False,False
369,1686,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,500,0,0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,467,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,2022-10-08,,,False,False,False
370,1686,RIZAL,2023,896.0,0,0,0,0,0,0,0,0,0,0,0,896.0,30,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-30,,,,,,,,,,,,False,False,False
371,1709,RIZAL,2023,0.0,0,0,0,6717,0,0,0,6715,0,0,0,13432.0,,,,,,,,,,,,,15,688,,,,,,,,,,,25,866,jun-oct,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,2023-05-15,,,,2023-09-25,,,,False,False,False
372,1706,RIZAL,2023,0.0,0,0,0,0,0,0,0,1345,0,0,0,1345.0,,,,,,,,,,,,,,,,,,,,,,,,,29,870,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,2023-09-29,,,,False,False,False
373,1659,RIZAL,2023,0.0,0,9375,0,0,3125,0,6250,0,3125,0,0,21875.0,,,,,,,27,"610,611",DP,,,,,,,15,739,,,,,16,812,,,,,13,885,,,,,,,,0,,,,2024-11-12,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-27,,,2023-06-15,,2023-08-16,,2023-10-13,,,False,True,False
374,1732,RIZAL,2023,0.0,3000,0,2000,0,0,2000,0,0,0,0,0,7000.0,,,,13,766,DP,,,,15,645,,,,,,,,19,786,,,,,,,,,,,,,,,,,0,,,,2024-11-19,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2023-02-13,,2023-04-15,,,2023-07-19,,,,,,False,False,False
375,1802,RIZAL,2023,0.0,0,1000,0,0,0,0,0,0,0,0,0,1000.0,,,,,,,10,784,DP,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-10,,,,,,,,,,False,False,False
376,1698,RIZAL,2023,0.0,0,2000,0,0,0,0,0,0,0,0,0,2000.0,,,,,,,10,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-10,,,,,,,,,,False,False,False
377,1792,RIZAL,2023,0.0,0,1200,0,0,0,0,0,0,0,0,0,1200.0,,,,,,,13,793,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-13,,,,,,,,,,False,False,False
378,1804,RIZAL,2023,0.0,0,5000,0,0,0,0,0,0,0,0,0,5000.0,,,,,,,13,798,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-13,,,,,,,,,,False,False,False
379,1803,RIZAL,2023,0.0,0,5000,0,0,0,0,0,0,0,0,0,5000.0,,,,,,,13,799,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-13,,,,,,,,,,False,False,False
380,1669,RIZAL,2023,0.0,0,1000,0,0,0,0,0,0,0,0,0,1000.0,,,,,,,31,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-31,,,,,,,,,,False,False,False
381,1782,RIZAL,2023,0.0,0,0,3000,0,1000,1000,0,1202,0,0,0,6202.0,,,,,,,,,,10,629,,,,,15,742,OK,5,757,OK,,,,11,845,OK,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2023-04-10,,2023-06-15,2023-07-05,,2023-09-11,,,,False,False,False
382,1814,RIZAL,2023,0.0,0,0,0,0,0,0,5000,0,0,0,0,5000.0,,,,,,,,,,,,,,,,,,,,,,14,808,OK,,,,,,,,,,,,,0,,,,2024-11-22,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,2023-08-14,,,,,False,False,False
383,1898,RIZAL,2023,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-14,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
384,1769,RIZAL,2023,0.0,0,0,0,6000,0,5000,0,3000,0,0,0,14000.0,,,,,,,,,,,,,15,678,OK,,,,19,782,OK,,,,18,849,OK,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,2023-05-15,,2023-07-19,,2023-09-18,,,,False,False,False
385,1809,RIZAL,2023,0.0,0,0,0,0,1000,0,0,0,0,0,0,1000.0,,,,,,,,,,,,,,,,3,716,OK,,,,,,,,,,,,,,,,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,2023-06-03,,,,,,,False,False,False
387,1901,RIZAL,2023,0.0,0,0,0,5417,0,0,0,0,0,0,0,5417.0,,,,,,,,,,,,,15,686,ok,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,2023-05-15,,,,,,,,False,False,False
388,1818,RIZAL,2023,0.0,0,0,0,0,0,1700,0,0,0,0,0,1700.0,,,,,,,,,,,,,,,,,,,9,770,OK,,,,,,,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,2023-07-09,,,,,,False,False,False
389,1902,MASAO,2024,0.0,0,0,0,0,0,0,0,0,225000,0,0,225000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1042,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,2024-10-09,,,False,False,False
390,1745,RIZAL,2024,2000.0,1500,2000,1500,0,1500,2000,1000,0,2000,0,0,13500.0,19,"217,302","#302 -DEC.19,2023",9,372,,14,482,,29,536,,,,,27,809,,30,975,,22,867,,,,,28,1458,sept-oct,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-19,2024-02-09,2024-03-14,2024-04-29,,2024-06-27,2024-07-30,2024-08-22,,2024-10-28,,,False,True,False
391,1879,BANCASI,2024,0.0,0,0,0,0,0,3300,0,0,0,0,0,3300.0,,,,,,,,,,,,,,,,,,,30,779,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,2024-07-30,,,,,,False,False,False
392,1662,RIZAL,2018,0.0,0,0,0,0,0,0,0,0,1450,0,0,1450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,2018-10-05,,,False,False,False
393,1778,RIZAL,2018,0.0,0,0,0,0,500,0,0,0,750,500,0,1750.0,,,,,,,,,,,,,,,,6,,OK,,,,,,,,,,15,,OK,11,,OK,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,2018-06-06,,,,2018-10-15,2018-11-11,,False,False,False
394,1817,RIZAL,2018,0.0,0,0,0,0,0,0,0,0,750,0,0,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,OK,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,2018-10-25,,,False,False,False
395,1759,RIZAL,2018,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
397,1778,RIZAL,2019,1000.0,0,0,0,0,0,0,0,0,0,0,0,1000.0,15,107,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2019-01-15,,,,,,,,,,,,False,False,False
398,1672,RIZAL,2019,750.0,0,0,0,0,0,0,0,0,0,0,0,750.0,21,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2019-01-21,,,,,,,,,,,,False,False,False
399,1777,RIZAL,2019,3000.0,0,0,0,0,0,0,0,0,0,0,0,3000.0,22,110,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2019-01-22,,,,,,,,,,,,False,False,False
400,1706,RIZAL,2019,700.0,0,0,0,0,0,0,0,0,0,0,0,700.0,30,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2019-01-30,,,,,,,,,,,,False,False,False
401,1748,RIZAL,2019,450.0,0,0,0,0,0,0,0,0,0,0,0,450.0,31,115,SOBRA SA BAYAD NG PROCESSING FEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2019-01-31,,,,,,,,,,,,False,False,False
402,1694,RIZAL,2019,0.0,750,0,0,0,0,0,0,0,0,0,0,750.0,,,,5,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2019-02-05,,,,,,,,,,,False,False,False
404,1745,RIZAL,2019,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
405,1810,RIZAL,2021,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
406,1694,RIZAL,2021,0.0,0,0,1000,0,0,0,0,0,0,3500,1000,5500.0,,,,,,,,,,9,163,,,,,,,,,,,,,,,,,,,,11,170,,15,190,,0,,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,,,,2021-04-09,,,,,,,2021-11-11,2021-12-15,False,False,False
407,1676,RIZAL,2021,0.0,0,0,0,0,4167,4167,0,0,4167,0,4167,16668.0,,,,,,,,,,,,,,,,16,164,,1,175,,,,,,,,15,169,,,,,14,187,,0,,,,2024-11-14,,4167,4167,4167,4167,4167,4167,4167,4167,4167,4167,4167.0,4167.0,50004.0,,,,,,2021-06-16,2021-07-01,,,2021-10-15,,2021-12-14,False,False,False
409,1790,RIZAL,2021,0.0,0,0,0,0,0,0,0,0,0,1000,0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,173,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,2021-11-11,,False,False,False
410,1937,RIZAL,2021,0.0,0,0,0,0,0,0,0,0,0,1000,0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,174,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,2021-11-11,,False,False,False
411,1778,RIZAL,2021,0.0,0,0,0,0,0,0,0,0,0,1000,1000,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,179,OK,15,194,OK,0,,,,2024-11-20,Anna,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,,,,,,,,,,,2021-11-26,2021-12-15,False,False,False
412,1777,RIZAL,2021,0.0,0,0,0,0,0,0,0,0,0,1000,1000,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,180,ok,15,195,ok,0,,,,2024-11-20,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,,,,,,,,,,,2021-11-26,2021-12-15,False,False,False
413,1781,RIZAL,2021,0.0,0,0,0,0,0,0,0,0,0,1000,1000,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,181,ok-sobra sa processing,15,196,ok,0,,,,2024-11-20,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,,,,,,,,,,,2021-11-26,2021-12-15,False,False,False
414,1817,RIZAL,2021,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
416,1697,RIZAL,2021,0.0,0,0,0,0,0,0,0,0,0,950,1000,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,176,NASA PROCESSING FEE ANG SOBRA,15,191,ok,0,,,,2024-11-15,Anna,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,,,,,,,,,,,2021-11-26,2021-12-15,False,False,False
417,1783,RIZAL,2021,0.0,0,0,0,0,0,0,0,0,0,0,1000,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,198,OK,0,,,,2024-11-20,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,,,,,,,,,,,,2021-12-15,False,False,False
418,1718,RIZAL,2021,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-18,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
419,1719,RIZAL,2021,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-18,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
421,1694,RIZAL,2022,500.0,500,0,1150,1000,0,0,1000,0,2000,1000,0,7150.0,23,54,,13,85,,,,,3,213,,28,316,,,,,,,,11,399,,,,,,"450 = 1000, 486= 1000","OCTOBER 1,28-2022",30,529,,,,,0,,,,2024-11-15,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2022-01-23,2022-02-13,,2022-04-03,2022-05-28,,,2022-08-11,,,2022-11-30,,True,True,False
422,1718,RIZAL,2022,1000.0,1000,0,0,0,500,0,1000,500,0,500,2000,6500.0,23,73,,13,91,,,,,30,264,,,,,24,342,,,,,11,396,,1,406,,,,,30,526,,10,542,,0,,,,2024-11-18,,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000.0,2000.0,24000.0,2022-01-23,2022-02-13,,2022-04-30,,2022-06-24,,2022-08-11,2022-09-01,,2022-11-30,2022-12-10,False,False,False
423,1748,RIZAL,2023,0.0,0,950,0,0,0,0,0,0,0,0,0,950.0,,,,,,,13,792,NASA PROCESSING FEE ANG 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-13,,,,,,,,,,False,False,False
424,1778,RIZAL,2022,1000.0,1000,0,0,0,500,0,0,0,0,0,0,2500.0,23,51,OK,13,83,OK,,,,3,215,,,,,12,332,OK,,,,,,,,,,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2022-01-23,2022-02-13,,2022-04-03,,2022-06-12,,,,,,,False,False,False
426,1730,RIZAL,2022,500.0,0,0,0,1500,0,500,1500,1000,500,0,2938,8438.0,23,72,,,,,,,,3,216,,,"314, 280",MAY 8 & MAY 28,,,,10,359,,3,369,,14,429,,28,485,,,,,8,538,,0,,,,2024-11-19,,2938,2938,2938,2938,2938,2938,2938,2938,2938,2938,2938.0,2938.0,35256.0,2022-01-23,,,2022-04-03,,,2022-07-10,2022-08-03,2022-09-14,2022-10-28,,2022-12-08,True,True,False
